concept_id_1,concept_id_2,concept_code_1,concept_code_2,vocabulary_id_1,vocabulary_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000000304,36303644,13,88430-4,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,36304296,13,88431-2,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,36303379,13,88432-0,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,36303906,13,88433-8,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,36304208,13,88434-6,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,44810782,13,889291000000108,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000304,44810887,13,889831000000106,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000304,36305482,13,89555-7,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,600771,13,9011000175102,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000304,37019473,13,91215-4,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,37021399,13,91216-2,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,37020514,13,91227-9,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,37020418,13,91228-7,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,1617719,13,97059-0,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,1617174,13,97899-9,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000304,1332814,13,cope_s12,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000304,1333264,13,ipaq,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000101,2000001573,130,126,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000101,2000000101,130,130,SDOH,SDOH,Maps to,2023-09-29,2099-12-31,
2000000101,45947062,130,2,SDOH,Race,Maps to,2023-09-29,2099-12-31,
2000000939,2000000938,132,485,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000483,2000000485,134,112,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000483,2000000283,134,449,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000483,2000000141,134,70,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001733,2000001657,136,794,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000989,2000002223,142,250,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000989,2000000986,142,246,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002188,2000000021,147,47,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002188,2000000410,147,OMOP5181978,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000649,2000000237,15,8,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001440,2000000368,151,804,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002189,2000000485,153,112,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000946,2000000485,155,112,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000635,2000000237,158,8,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001731,2000000075,160,659,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001680,2000001573,162,126,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000361,2000000304,164,13,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002245,2000001573,166,126,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000685,2000000368,168,804,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002256,2000000290,170,171,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002256,2000002255,170,OMOP5181936,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000211,171,182,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000001687,171,ST_ABBR,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000400,171,POINT_ZIP,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000719,171,190,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000002258,171,ZIPCODE,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000191,171,179,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000490,171,OMOP5182089,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000024,171,Adjacent County,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000002211,171,Urban/Rural Codes,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000301,171,464,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000001689,171,STATEFIPS,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000488,171,OMOP5181904,SDOH,OMOP GIS,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000158,171,REGION,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000001693,171,TRACTFIPS,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000001724,171,TERRITORY,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000154,171,OMOP5181973,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000938,171,485,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000022,171,175,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000002186,171,AREA_SQMI,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000000416,171,186,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000001653,171,OMOP5181879,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000290,2000002257,171,ZCTA,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,2000001692,171,COUNTYFIPS,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000290,40759935,171,56816-2,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000290,42538290,171,758638001,SDOH,SNOMED,Has component,2023-09-29,2099-12-31,
2000001665,2000001664,173,824,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000022,2000000290,175,171,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000331,2000000330,177,226,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000191,2000000284,179,218,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000191,2000000310,179,798,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000191,2000000290,179,171,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000211,2000000290,182,171,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000211,2000000209,182,OMOP5182029,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000211,4137057,182,413326007,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000211,4175186,182,424838004,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000211,40769035,182,66362-5,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000211,40770225,182,67613-0,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000211,40770289,182,67678-3,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000211,40770302,182,67691-6,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000211,40192414,182,ips_16,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000211,1333334,182,mhqukb_g2. b,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000211,1333245,182,mhqukb_g3.b,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000211,40192493,182,nds_8,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000334,2000000072,184,876,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000416,2000000290,186,171,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000416,2000000406,186,542,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000362,2000000304,19,13,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000719,2000000290,190,171,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000360,2000000304,192,13,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000927,2000001573,194,126,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000996,2000001573,198,126,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000917,2000001573,200,126,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000609,2000000295,204,205,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000295,2000000726,205,372,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000295,2000000610,205,209,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000295,2000000609,205,204,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001716,2000000021,207,47,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000610,2000000295,209,205,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000465,2000001717,21,22,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002204,2000000327,212,213,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000327,2000001698,213,252,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000327,2000001599,213,244,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000327,2000000991,213,229,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000327,2000002204,213,212,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000327,2000000283,213,449,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000327,2000000658,213,238,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000327,2000000286,213,236,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000327,4073163,213,224362002,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000327,40766474,213,63752-0,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000000327,40770471,213,67875-5,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,2000002218,216,943,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001645,2000001734,216,664,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001645,2000000135,216,63,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001645,2000001445,216,941,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001645,2000000296,216,OMOP5181862,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001645,2000000948,216,937,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001645,2000001702,216,58,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001645,45757366,216,1221000175102,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000001645,35946126,216,20116,SDOH,UK Biobank,Maps to,2023-09-29,2099-12-31,
2000001645,40766332,216,63608-4,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,40766334,216,63610-0,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,40770348,216,67740-1,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,40770349,216,67741-9,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,43054909,216,72166-2,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,36659805,216,94157-5,SDOH,LOINC,Subsumes,2023-09-29,2099-12-31,
2000001645,1585870,216,AttemptQuitSmoking_CompletelyQuitAge,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000001645,1585871,216,AttemptQuitSmoking_CompletelyQuitAgeDontKnow,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000001645,2617806,216,G8402,SDOH,HCPCS,Subsumes,2023-09-29,2099-12-31,
2000001645,2617807,216,G8403,SDOH,HCPCS,Subsumes,2023-09-29,2099-12-31,
2000001645,1585865,216,Smoking_DailySmokeStartingAgeDontKnow,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000001645,1585866,216,Smoking_DailySmokeStartingAgePreferNotToAnswer,SDOH,PPI,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000606,218,267,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000692,218,OMOP5182075,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000364,218,OMOP5181970,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000191,218,179,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000001653,218,OMOP5181879,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000284,2000000232,218,392,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000002240,218,272,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000411,218,44,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000379,218,OMOP5182041,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000001673,218,269,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000834,218,OMOP5182162,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000242,218,354,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000383,218,585,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000001462,218,718,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000380,218,281,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000284,2000000286,218,236,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001717,2000001663,22,581,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001717,2000000710,22,231,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001717,2000001697,22,28,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001717,2000002239,22,950,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000001717,2000000465,22,21,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000018,2000000605,220,196,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000018,2000000284,220,218,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000330,2000000331,226,177,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000330,2000000310,226,798,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000311,2000000301,227,464,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000311,2000000330,227,226,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000991,2000000327,229,213,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000710,2000001663,231,581,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000710,2000001717,231,22,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000710,2000001670,231,538,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000710,2000000370,231,564,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000710,2000000481,231,566,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000710,2000000709,231,517,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000482,2000000986,233,246,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000482,2000000327,233,213,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002224,2000000020,235,OMOP5181960,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002224,2000000275,235,350,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002224,2000000286,235,236,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002224,2000000285,235,365,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000002224,2000002224,235,235,SDOH,SDOH,Maps to,2023-09-29,2099-12-31,
2000002224,37208464,235,1105561000000108,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000002224,37208465,235,1105571000000101,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000002224,4077585,235,18781004,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000002224,4158772,235,273889009,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000002224,4289178,235,70082004,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000002224,46286799,235,975431000000108,SDOH,SNOMED,Subsumes,2023-09-29,2099-12-31,
2000000286,2000000986,236,246,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000286,2000000284,236,218,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000000286,2000002223,236,250,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000286,2000000326,236,OMOP5182090,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000286,2000000988,236,OMOP5182142,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000286,2000000327,236,213,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000286,2000002252,236,259,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000286,2000002224,236,235,SDOH,SDOH,Subsumes,2023-09-29,2099-12-31,
2000000658,2000000327,238,213,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
2000001002,2000000327,241,213,SDOH,SDOH,Is a,2023-09-29,2099-12-31,
